id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14397837,Condo in Wenshan District · ★4.75 · 2 bedrooms · 2 beds · 1 bath,88381027,Eunice,,文山區,25.00018,121.57155,Entire home/apt,1837,30,79,2023-02-18,1.01,1,272,3,
14421878,Home in Taipei · ★4.53 · 3 bedrooms · 4 beds · 2 baths,15706026,Amanda,,大安區,25.03083,121.55659,Entire home/apt,4508,2,152,2023-06-23,1.81,23,153,18,
14550469,Loft in Datong District · ★4.91 · 1 bedroom · 3 beds · 1.5 baths,35603892,Hank,,中正區,25.04852,121.51798,Entire home/apt,2000,2,181,2020-02-22,2.18,6,0,0,
14559251,Rental unit in Da’an District · 1 bedroom · 2 beds · 2 baths,61907852,Louis,,大安區,25.02372,121.52904,Private room,700,1,1,2018-03-22,0.02,4,0,0,
14569313,Rental unit in Zhongzheng District · ★4.43 · 1 bedroom · 1 bed · 1 private bath,38134494,GNstay,,中正區,25.01334,121.5338,Private room,750,3,7,2020-11-17,0.09,23,0,0,
14582309,Rental unit in 台灣台北 · ★4.83 · 1 bedroom · 1 bed · 1 bath,56829663,子晴,,中山區,25.05892,121.52137,Entire home/apt,1749,7,205,2023-06-06,2.50,4,47,5,
14623736,Condo in Da’an District · 3 bedrooms · 3 beds · 2 baths,66676033,Rebecca,,大安區,25.03187,121.54552,Entire home/apt,4049,30,0,,,1,140,0,
14733186,Rental unit in Zhongzheng District · ★4.80 · 1 bedroom · 1 bed · 2.5 shared baths,84363972,Choice,,中正區,25.046245574951172,121.51178741455078,Shared room,928,1,139,2023-06-26,1.68,24,362,4,
14735190,Rental unit in Zhongshan District · 1 bedroom · 2 beds · 1 bath,16799641,Yen,,中山區,25.06647,121.5291,Entire home/apt,1650,7,2,2018-01-03,0.02,1,0,0,
14757959,Rental unit in Da’an District · ★4.79 · 1 bedroom · 2 beds · 1 bath,15706026,Amanda,,大安區,25.04272,121.54926,Entire home/apt,1703,2,326,2023-06-26,3.93,23,169,40,
14782628,Rental unit in Neihu District · 1 bedroom · 2 beds · 1.5 baths,30853878,Katharina,,內湖區,25.06361,121.58685,Entire home/apt,27537,1,0,,,1,365,0,
14842153,Rental unit in Da’an District · Studio · 1 bed · 1 shared bath,15157572,Dennis,,大安區,25.04091,121.54039,Private room,600,8,2,2019-02-27,0.03,2,0,0,
14868115,Loft in Wanhua District · ★4.86 · Studio · 3 beds · 1 bath,20965710,NiNi,,萬華區,25.0419,121.50478,Entire home/apt,2671,3,180,2023-06-05,2.18,11,68,14,
14889207,Condo in Zhongshan District · 1 bedroom · 1 bed · 1.5 baths,42344055,Zoltan,,中山區,25.05793,121.54045,Entire home/apt,1440,3,2,2023-05-02,0.72,1,28,2,
14893120,Condo in 西門町 · ★4.83 · Studio · 2 beds · 1 bath,92448004,A.K,,萬華區,25.04481,121.50856,Entire home/apt,1428,3,336,2023-06-23,4.05,16,178,16,
14946929,Rental unit in Da’an District · ★4.71 · 1 bedroom · 1 bed · 1 bath,58666148,Léa,,大安區,25.04154,121.545,Entire home/apt,2407,2,110,2023-06-23,1.33,15,171,29,
14979268,Condo in  Wanhua District · ★4.59 · 1 bedroom · 2 beds · 1 bath,58666148,Léa,,萬華區,25.04106,121.5055,Entire home/apt,1976,2,104,2023-05-10,1.27,15,175,20,
14990683,Condo in Taipei City 100 · ★4.86 · Studio · 3 beds · 1 bath,51651678,Alex,,中正區,25.04547,121.51472,Entire home/apt,2929,3,267,2023-06-26,3.27,2,46,7,
15000036,Rental unit in Da’an District · 1 bedroom · 1 bed · 1 shared bath,21130239,Shelling,,大安區,25.02702,121.54564,Private room,900,15,0,,,1,0,0,
15025978,"Rental unit in 大同區, TW · ★4.72 · 1 bedroom · 3 beds · 1 bath",52064270,Celine,,大同區,25.04985,121.51817,Entire home/apt,2600,30,94,2020-01-28,1.15,8,233,0,
15026532,Hostel in Zhongzheng District · ★4.58 · 1 bedroom · 12 beds · 6 shared baths,47742566,天使青旅,,中正區,25.0424,121.5122,Shared room,575,1,12,2023-02-06,0.15,7,0,2,
15028627,Rental unit in Shilin District · ★4.70 · 1 bedroom · 2 beds · 1 shared bath,15884967,Moon Teng,,士林區,25.10832,121.52926,Private room,10000,1,11,2019-01-20,0.14,2,0,0,
15035792,Loft in Da'an Dist · ★4.87 · 1 bedroom · 2 beds · 1 bath,94964776,Gracie,,大安區,25.03429,121.55493,Entire home/apt,2186,3,172,2023-06-29,2.14,1,127,7,
15044520,Rental unit in Da’an District · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,83930391,Ivan,,大安區,25.02676,121.54217,Entire home/apt,5000,4,87,2023-06-28,1.06,1,124,11,
15076839,Condo in Wanhua District · ★4.53 · 3 bedrooms · 4 beds · 1 bath,6848872,Jack,,萬華區,25.04409,121.50684,Entire home/apt,4343,1,15,2019-12-31,0.21,4,121,0,
15092873,Rental unit in Taipei  · ★5.0 · 1 bedroom · 1 bed · 1 bath,151488,Mavis,,大安區,25.03407,121.55152,Private room,3108,2,5,2019-11-25,0.06,2,327,0,
15141830,Loft in Taipei · ★4.52 · 1 bedroom · 1 bed · 1 bath,47885711,Hank & Leo & Ruby,,大安區,25.0283,121.53923,Entire home/apt,2149,21,100,2022-10-31,1.22,4,120,1,
15148535,Condo in Zhongzheng District · ★4.87 · 1 bedroom · 2 beds · 1 shared bath,96037531,Fred,,中正區,25.04198,121.53175,Private room,723,1,45,2020-01-05,0.55,2,0,0,
15201260,Rental unit in Zhongshan District · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,66672571,Mina,,中山區,25.05269,121.54316,Entire home/apt,2279,7,152,2023-06-11,1.88,2,0,9,
15204387,Rental unit in Taipei · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,66687197,敬皓(Howard),,內湖區,25.05486,121.57631,Private room,825,3,9,2019-01-09,0.11,2,0,0,
15208537,Rental unit in Zhongzheng District · ★4.73 · 1 bedroom · 1 bed · 3 shared baths,84363972,Choice,,中正區,25.046245574951172,121.51178741455078,Shared room,728,1,38,2023-04-30,0.47,24,364,7,
15215432,Rental unit in Zhongshan District · ★5.0 · 2 bedrooms · 1 bed · 1 bath,94636406,Kate,,中山區,25.05038,121.53732,Entire home/apt,1890,25,25,2023-04-29,0.31,1,124,2,
15222350,Home in Zhongzheng District · ★4.67 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.04711844806153,121.51294118558455,Shared room,785,1,61,2023-06-11,0.74,24,90,13,
15256023,Home in Zhongzheng District · ★4.77 · 1 bedroom · 12 beds · 3 shared baths,84363972,Choice,,中正區,25.045569762812427,121.51253378136045,Shared room,756,1,52,2023-05-21,0.63,24,90,8,
15274263,Condo in Da’an District · ★5.0 · 3 bedrooms · 2 beds · 2 baths,151488,Mavis,,大安區,25.02542,121.5434,Entire home/apt,9345,2,9,2023-06-14,0.18,2,165,1,
15305332,Rental unit in Da’an District · ★4.60 · 1 bedroom · 2 beds · 1 bath,58666148,Léa,,大安區,25.04447,121.54283,Entire home/apt,2235,2,225,2023-06-02,2.75,15,176,25,
15330072,Rental unit in Zhongshan District · ★4.69 · 1 bedroom · 1 bed · 1 bath,69333768,Anna,,中山區,25.06613,121.52618,Entire home/apt,1650,3,192,2020-11-01,2.35,4,120,0,
15351853,Hostel in Zhongzheng District · ★4.25 · 1 bedroom · 16 beds · 6 shared baths,47742566,天使青旅,,中正區,25.04257,121.51204,Shared room,575,1,36,2023-06-15,0.47,7,0,8,
15354155,Rental unit in 台北 · 1 bedroom · 1 bed · 1 shared bath,66687197,敬皓(Howard),,內湖區,25.05663,121.57763,Private room,660,2,2,2018-08-03,0.03,2,0,0,
15363205,Rental unit in Zhongshan District · 1 bedroom · 4 beds · 6 shared baths,3958878,Banana Co-Living,,中山區,25.05839,121.52254,Shared room,450,30,0,,,7,358,0,
15364905,Hostel in Songshan District · ★4.73 · 1 bedroom · 3 beds · 6 shared baths,5785514,小公館人文旅舍,,松山區,25.05151,121.56963,Hotel room,3751,1,11,2023-06-22,0.15,7,114,6,
15379517,Hostel in Songshan District · ★4.88 · 1 bedroom · 1 bed · 3 baths,5785514,小公館人文旅舍,,松山區,25.05151,121.56963,Hotel room,823,1,48,2023-06-05,0.59,7,134,22,
15386093,Rental unit in Zhongzheng District · ★4.68 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046051025390625,121.5105209350586,Shared room,756,1,50,2023-05-21,0.61,24,90,4,
15415503,Rental unit in Taipei · ★4.79 · 1 bedroom · 2 beds · 1 bath,48399837,Urban Abode,,中正區,25.04621,121.51689,Entire home/apt,4843,2,42,2023-06-11,0.52,16,23,27,
15442759,Hostel in Zhongzheng District · ★4.29 · 1 bedroom · 16 beds · 6 shared baths,47742566,天使青旅,,中正區,25.04243,121.51268,Shared room,575,1,14,2023-05-19,0.20,7,0,5,
15454181,Rental unit in Da’an District · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,15157572,Dennis,,大安區,25.04166,121.53826,Private room,500,12,3,2017-03-26,0.04,2,0,0,
15455911,Rental unit in Shilin District · ★4.51 · 1 bedroom · 1 bed · 1 bath,83232840,Play Taipei,,士林區,25.08972,121.52388,Entire home/apt,1232,30,49,2020-08-20,0.71,7,91,0,
15457178,Hostel in Songshan District · ★4.73 · 1 bedroom · 1 bed · 6 baths,5785514,小公館人文旅舍,,松山區,25.05151,121.56963,Hotel room,937,1,37,2023-06-17,0.47,7,130,24,
15500557,Guest suite in Zhongshan District · ★4.34 · 1 bedroom · 1 bed · 1 bath,57698182,Taipei Journey,,中山區,25.05745,121.5269,Entire home/apt,1371,1,41,2020-05-22,0.51,58,0,0,
15501651,Guesthouse in Wanhua District · ★4.83 · 1 bedroom · 1 bed · 1 bath,97722611,水水,,萬華區,25.03838,121.50288,Private room,1500,30,55,2018-06-22,0.68,1,0,0,
15523177,Rental unit in Zhongshan District · ★4.20 · 1 bedroom · 2 beds · 1 bath,57698182,Taipei Journey,,中山區,25.058,121.52693,Entire home/apt,1329,1,46,2020-02-29,0.57,58,0,0,
15526050,Rental unit in 台北市 · ★4.67 · 1 bedroom · 1 bed · 1 bath,298307200,Ellis,,信義區,25.0348,121.57355,Entire home/apt,1671,7,39,2023-05-30,0.48,4,38,3,
15526532,Serviced apartment in Zhongshan District · ★4.43 · 1 bedroom · 3 beds · 1 private bath,57698182,Taipei Journey,,中山區,25.05768,121.52652,Hotel room,1471,1,53,2020-02-15,0.65,58,0,0,
15527182,Rental unit in 中山區 · ★4.41 · 1 bedroom · 2 beds · 1 bath,57698182,Taipei Journey,,中山區,25.05733,121.52586,Entire home/apt,1534,1,73,2020-01-06,0.90,58,0,0,
15539399,Condo in Wenshan District · ★4.60 · 1 bedroom · 1 bed · 1 private bath,8478209,Eric,,文山區,25.00551,121.55905,Private room,1557,3,5,2018-01-19,0.06,16,90,0,
15539947,Serviced apartment in Da’an District · 1 bedroom · 4 beds · 2 shared baths,3958878,Banana Co-Living,,中山區,25.05805,121.52289,Shared room,450,30,0,,,7,362,0,
15555302,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 1 bath,38134494,GNstay,,中正區,25.01181,121.53398,Private room,950,3,0,,,23,0,0,
15556327,Rental unit in Zhongzheng District · ★4.63 · 1 bedroom · 1 bed · 1 private bath,99952183,Eric,,中正區,25.02045,121.52042,Private room,1374,1,52,2023-06-24,0.64,1,21,16,
15572071,Rental unit in Shilin District · ★4.98 · 1 bedroom · 2 beds · 1 bath,5091656,Quinn,,士林區,25.12606,121.53136,Entire home/apt,2900,5,55,2023-06-17,0.81,1,215,9,
15572655,Rental unit in 南港 · 1 bedroom · 1 bed · 1 private bath,100307159,Eric,,南港區,25.059327315465076,121.61146264946775,Private room,2500,1,2,2023-06-03,0.79,1,72,2,
15580060,Guesthouse in Zhongshan District · ★4.76 · 1 bedroom · 1 bed · 1 bath,66672571,Mina,,中山區,25.0522,121.54314,Private room,1157,30,33,2021-05-02,0.42,2,0,0,
15587412,Condo in Wanhua District · ★4.67 · 2 bedrooms · 5 beds · 1 bath,91222396,Satsuki,,萬華區,25.04267,121.50238,Entire home/apt,2803,2,6,2018-01-25,0.08,1,0,0,
15655643,Hostel in Zhongzheng District · ★4.89 · 1 bedroom · 16 beds · 8 shared baths,101047814,Stanley,,中正區,25.04402,121.51724,Shared room,823,1,9,2023-03-27,0.11,12,78,3,
15693983,Hostel in Zhongzheng District · ★4.76 · 1 bedroom · 16 beds · 8 shared baths,101047814,Stanley,,中正區,25.04573,121.51659,Shared room,823,1,58,2023-05-26,0.72,12,74,5,
15707390,"Rental unit in  Xinyi District, · ★4.63 · 1 bedroom · 1 bed · 1 bath",298307200,Ellis,,信義區,25.03294,121.57403,Entire home/apt,2200,10,131,2023-02-19,1.62,4,32,4,
15709563,Rental unit in Nangang District · ★4.89 · 2 bedrooms · 3 beds · 1 bath,14475460,Rebecca,,南港區,25.06069,121.61238,Entire home/apt,2083,28,135,2023-04-29,1.70,2,225,5,
15736839,Rental unit in Da’an District · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,69132403,Joan,,大安區,25.02659,121.54191,Private room,901,6,137,2023-06-13,1.69,4,81,15,
15741084,Condo in Wanhua District · ★4.61 · 1 bedroom · 2 beds · 1 bath,21867853,Teddy,,萬華區,25.04156,121.50757,Entire home/apt,1491,3,179,2023-06-08,2.21,14,164,20,
15754576,Place to stay in Zhongzheng District · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,28790031,Kim,,中正區,25.04725,121.51647,Entire home/apt,3591,2,155,2023-06-18,1.93,6,106,14,
15756059,Condo in Wanhua District · ★4.77 · Studio · 2 beds · 1 bath,38635758,Monica,,萬華區,25.04548,121.50257,Entire home/apt,2057,1,105,2023-06-20,1.31,2,53,1,
15766267,Serviced apartment in Zhongshan District · ★4.30 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05346,121.5252,Hotel room,1386,1,66,2019-11-04,0.82,58,0,0,
15769019,Place to stay in Zhongzheng District · ★4.80 · 1 bedroom · 2 beds · 1 bath,28790031,Kim,,中正區,25.04507,121.51627,Entire home/apt,3729,2,178,2023-06-14,2.23,6,95,21,
15769542,Place to stay in Zhongzheng District · ★4.83 · 1 bedroom · 2 beds · 1 bath,28790031,Kim,,中正區,25.04569,121.51492,Entire home/apt,3537,2,173,2023-06-21,2.15,6,106,15,
15791078,Rental unit in Shilin District · 5 bedrooms · 1 bed · 5 baths,48117274,Paggy,,士林區,25.09494,121.52389,Entire home/apt,14000,365,0,,,1,0,0,
15792573,Hostel in Zhongzheng District · ★4.86 · 1 bedroom · 16 beds · 8 shared baths,101047814,Stanley,,中正區,25.04384,121.5173,Shared room,823,1,7,2023-04-16,0.13,12,64,4,
15793316,Rental unit in Zhongzheng District · ★4.33 · 1 bedroom · 1 bed · 1 bath,38134494,GNstay,,中正區,25.01309,121.5339,Private room,850,3,3,2021-04-12,0.04,23,0,0,
15793903,Hostel in Zhongzheng District · ★4.50 · 1 bedroom · 16 beds · 4 shared baths,101047814,Stanley,,中正區,25.04434,121.51848,Shared room,823,1,10,2023-05-06,0.13,12,79,6,
15815452,Hostel in Zhongzheng District · ★4.70 · 1 bedroom · 16 beds · 4 shared baths,101047814,Stanley,,中正區,25.04444,121.51846,Shared room,823,1,20,2023-04-04,0.25,12,80,6,
15815465,Hostel in Zhongzheng District · ★4.93 · 1 bedroom · 16 beds · 4 shared baths,101047814,Stanley,,中正區,25.04423,121.51667,Shared room,823,1,15,2023-05-05,0.19,12,80,1,
15815466,Hostel in Zhongzheng District · ★4.87 · 1 bedroom · 16 beds · 4 shared baths,101047814,Stanley,,中正區,25.0461,121.51825,Shared room,823,1,32,2023-06-16,0.40,12,75,21,
15815467,Hostel in Zhongzheng District · ★4.56 · 1 bedroom · 16 beds · 4 shared baths,101047814,Stanley,,中正區,25.0453,121.51678,Shared room,823,1,25,2023-05-22,0.31,12,80,3,
15837347,Rental unit in Zhongzheng District · ★4.42 · 1 bedroom · 1 bed · 1 private bath,38134494,GNstay,,中正區,25.01229,121.53572,Private room,500,5,13,2021-12-18,0.17,23,0,0,
15851137,Rental unit in Neihu District · ★4.57 · 2 bedrooms · 5 beds · 1 bath,18250912,Tim,,內湖區,25.08398,121.58032,Entire home/apt,3952,6,14,2023-05-30,0.18,1,35,5,
15859205,Rental unit in 台北市 · ★4.84 · 1 bedroom · 2 beds · 1 bath,30670839,Paul,,信義區,25.04366,121.57251,Entire home/apt,1767,14,158,2023-06-12,1.96,6,35,7,
15860394,Serviced apartment in Zhongshan District · ★4.21 · 1 bedroom · 3 beds · 1 private bath,57698182,Taipei Journey,,中山區,25.0556,121.52653,Hotel room,1536,1,20,2019-11-17,0.25,58,0,0,
15864975,Rental unit in Shilin District · ★4.75 · 2 bedrooms · 5 beds · 1 bath,74275246,Joel,,士林區,25.1079,121.52648,Entire home/apt,4237,14,130,2023-05-14,1.64,5,145,9,
15891578,Rental unit in Zhongshan District · ★4.88 · 1 bedroom · 1 bed · 1 bath,56829663,子晴,,中山區,25.056647326515325,121.52308059648358,Entire home/apt,1919,7,136,2023-01-26,2.12,4,67,2,
15907856,Loft in Zhongzheng District · ★4.77 · 1 bedroom · 1 bed · 1 bath,79989726,Amy,,中正區,25.01574,121.53233,Entire home/apt,1851,90,143,2021-05-01,1.77,9,119,0,
15921493,Rental unit in Da’an District · ★4.94 · 1 bedroom · 1 bed · 1 private bath,14103151,Dan,,大安區,25.04201,121.54165,Private room,1339,30,178,2023-06-03,2.22,1,32,27,
15954301,Rental unit in Xinyi District · ★4.85 · 1 bedroom · 2 beds · 1 bath,30670839,Paul,,信義區,25.04338,121.57289,Entire home/apt,1643,13,153,2023-05-31,1.90,6,40,3,
15963746,Rental unit in Zhongzheng District · ★4.06 · 1 bedroom · 3 beds · 1 bath,33338185,Allen,,中正區,25.04802,121.51323,Entire home/apt,1383,1,16,2020-02-16,0.21,2,131,0,
15964784,Rental unit in Shilin District · ★4.70 · 1 bedroom · 2 beds · 1 bath,101237180,Jimmy,,士林區,25.08925,121.52399,Entire home/apt,1196,3,147,2023-06-26,1.88,4,43,29,
15966454,Rental unit in 中正區 · ★4.55 · 1 bedroom · 3 beds · 1 bath,33338185,Allen,,中正區,25.04794,121.51495,Entire home/apt,1383,1,40,2020-01-06,0.52,2,132,0,
15979749,Rental unit in Zhongzheng District · ★4.89 · 1 bedroom · 1 bed · 1 private bath,44072991,Gordon,,中正區,25.02445,121.52197,Private room,800,1,185,2022-08-07,2.46,1,0,5,
16015004,Rental unit in 文山區 · ★5.0 · 1 bedroom · 1 bed · 1 bath,80908718,沛玲,,文山區,24.99479,121.53839,Entire home/apt,650,1,3,2018-10-31,0.04,2,0,0,
16057917,Serviced apartment in Wanhua District · ★4.67 · 1 bedroom · 2 beds · 1 private bath,25057305,Nicole,,萬華區,25.04853,121.50782,Private room,2894,3,27,2020-03-10,0.35,4,60,0,
16064583,Condo in Neihu District · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,55073696,柏任,,內湖區,25.08472,121.59921,Private room,900,1,79,2022-08-28,1.00,1,0,2,
16078176,Condo in Zhongzheng District · ★4.83 · 3 bedrooms · 3 beds · 1 bath,39528362,Kim & Louis,,中正區,25.04565,121.51672,Entire home/apt,6029,2,266,2023-06-26,3.36,11,43,40,
16080061,Rental unit in Zhongzheng District · ★4.77 · 2 bedrooms · 3 beds · 1 bath,39528362,Kim & Louis,,中正區,25.04663,121.517,Entire home/apt,5466,2,172,2023-06-21,2.16,11,79,19,
16089419,Rental unit in Zhongzheng District · ★4.72 · 2 bedrooms · 2 beds · 1 bath,39528362,Kim & Louis,,中正區,25.04728,121.5149,Entire home/apt,3647,2,215,2023-06-24,2.68,11,0,29,
16116329,Rental unit in Da’an District · ★4.57 · 2 bedrooms · 4 beds · 1 bath,12812606,Emma,,大安區,25.04191,121.54411,Entire home/apt,5167,2,139,2023-06-04,1.75,17,157,15,
16136008,Loft in 台北市 · ★4.73 · 1 bedroom · 2 beds · 1 bath,25523787,New Apt,,信義區,25.03315,121.55966,Entire home/apt,3077,10,27,2020-03-15,0.34,15,65,0,
16138944,Hotel in Zhongzheng District · ★4.50 · 1 bedroom · 2 beds · 1 bath,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1194,1,14,2023-06-12,0.26,13,0,2,
16142591,Rental unit in 信義區 · ★4.85 · 2 bedrooms · 2 beds · 1 bath,30670839,Paul,,信義區,25.04368,121.57374,Entire home/apt,1785,14,165,2023-06-15,2.09,6,33,1,
16149678,Rental unit in Da’an District · ★4.74 · 2 bedrooms · 4 beds · 1 bath,12812606,Emma,,大安區,25.03156,121.5535,Entire home/apt,3911,2,150,2023-06-20,1.89,17,168,22,
16179791,Rental unit in Zhongzheng District · ★4.53 · 1 bedroom · 12 beds · 2.5 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,17,2019-12-15,0.22,24,364,0,
16194730,Rental unit in Da’an District · ★4.80 · 3 bedrooms · 4 beds · 2 baths,16410502,Ruby,,大安區,25.04386,121.54493,Entire home/apt,7657,4,172,2023-06-18,2.15,1,50,13,
16196130,Rental unit in Datong District · ★4.89 · 1 bedroom · 1 bed · 1 bath,13767431,Helen,,大同區,25.04988,121.51564,Entire home/apt,2000,365,9,2019-03-20,0.11,4,0,0,
16197283,Serviced apartment in Wanhua District · 1 bedroom · 6 beds · 1 bath,105780086,Fan,,萬華區,25.0387,121.50305,Entire home/apt,2581,30,0,,,1,0,0,
16203170,Condo in Zhongshan District · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,105821174,儀仙,,中山區,25.05382,121.53972,Entire home/apt,2702,6,84,2023-06-13,1.05,1,59,12,
16205161,Rental unit in Wanhua District · 1 bedroom · 1 bed · 1.5 shared baths,13075769,Rose,,萬華區,25.03547,121.50132,Private room,3888,3,1,2017-01-02,0.01,4,0,0,
16208876,Rental unit in Wanhua District · ★4.54 · 1 bedroom · 1 bed · 1 bath,105890527,Alan,,萬華區,25.04393,121.50639,Entire home/apt,1650,3,188,2023-06-05,2.36,8,55,11,
16215192,Home in 松山區 · ★4.68 · 1 bedroom · 1 bed · 1 bath,50444570,Willy,,松山區,25.04848,121.55702,Entire home/apt,1300,1,41,2023-04-23,0.59,1,249,10,
16235414,Rental unit in Da’an District · ★4.64 · 3 bedrooms · 3 beds · 2 baths,12812606,Emma,,大安區,25.04278,121.54662,Entire home/apt,6300,2,125,2023-05-28,1.57,17,160,8,
16247233,Rental unit in Da’an District · ★4.58 · 1 bedroom · 1 bed · 1 bath,20312581,Wei Wei,,大安區,25.04348,121.55195,Entire home/apt,2500,2,73,2023-06-24,0.92,2,155,14,
16247796,Rental unit in Xinyi District · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,21917907,Elaine,,信義區,25.04379,121.56673,Shared room,750,1,4,2017-01-11,0.05,1,0,0,
16268170,Rental unit in Xinyi District · ★4.82 · 2 bedrooms · 3 beds · 1 bath,98775898,蔡爸,,信義區,25.04192,121.56389,Entire home/apt,2100,180,28,2020-02-02,0.36,1,365,0,
16275341,Rental unit in Zhongshan District · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,14357781,Skaly,,中山區,25.05228,121.53234,Entire home/apt,2361,3,95,2023-06-12,1.19,4,207,16,
16297721,Rental unit in Songshan District · ★4.58 · 1 bedroom · 1 bed · 1 bath,28402175,Somer,,松山區,25.04931,121.54513,Entire home/apt,1380,3,187,2023-06-19,2.36,8,43,9,
16336936,Rental unit in 萬華區 · ★4.92 · 6 bedrooms · 2 beds · 1 bath,90892331,Sakura,,萬華區,25.03898,121.50415,Entire home/apt,1500,30,87,2019-04-23,1.09,7,0,0,
16340566,Rental unit in Zhongzheng District · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,14971125,Daan Park,,中正區,25.03379,121.53199,Private room,1074,1,6,2023-06-08,0.11,13,0,3,
16340829,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 1 private bath,49234261,綠色莊園,,中正區,25.03321,121.50972,Private room,7429,2,1,2016-12-29,0.01,3,0,0,
16367175,Rental unit in Datong District · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,13951078,Pearl,,大同區,25.0583,121.51769,Shared room,786,3,9,2023-06-04,0.11,2,352,3,
16370048,Rental unit in Shilin District · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,15884967,Moon Teng,,士林區,25.10799,121.53054,Private room,1500,1,30,2021-08-09,0.38,2,0,0,
16374348,Rental unit in Songshan District · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,8525481,Ivy,,松山區,25.0513,121.56068,Private room,900,20,18,2023-05-12,0.24,1,15,4,
16417386,Condo in Datong District · ★5.0 · 1 bedroom · 1 bed · 1 bath,13767431,Helen,,大同區,25.04974,121.51727,Entire home/apt,2500,365,8,2020-01-01,0.10,4,0,0,
16420188,Rental unit in Zhongzheng District · ★4.82 · 2 bedrooms · 5 beds · 1 bath,73807915,Hans,,中正區,25.04674,121.51542,Entire home/apt,4171,1,40,2018-05-16,0.51,1,0,0,
16424173,Rental unit in Shilin District · ★4.70 · 1 bedroom · 1 bed · 1 private bath,101237180,Jimmy,,士林區,25.08945,121.52422,Private room,1163,3,210,2023-05-21,2.70,4,29,16,
16445784,Home in Da’an District · ★4.71 · 1 bedroom · 1 bed · 1 bath,107844067,Lucie,,大安區,25.04302,121.55257,Entire home/apt,1376,2,96,2023-05-30,1.25,16,176,14,
16450219,Rental unit in Songshan District · ★4.82 · 1 bedroom · 1 bed · 1 bath,82459487,H,,松山區,25.04556,121.5528,Entire home/apt,1474,2,121,2023-05-26,1.57,5,150,6,
16459499,Aparthotel in 大安區 · ★4.64 · 1 bedroom · 1 bed · 1 private bath,69353056,John,,大安區,25.02564,121.52907,Private room,3000,2,12,2018-07-30,0.16,1,0,0,
16459905,Rental unit in Shilin District · ★4.72 · 3 bedrooms · 5 beds · 2 baths,168846117,Chi,,士林區,25.1085,121.5275,Entire home/apt,2951,14,96,2023-06-12,1.21,4,157,10,
16460912,Rental unit in Xinyi District · ★4.92 · 2 bedrooms · 4 beds · 2 baths,33705816,Taipei Homes,,信義區,25.0421,121.56707,Entire home/apt,6964,5,91,2023-05-05,1.15,3,346,13,
16461724,Bed and breakfast in Zhongzheng District · 1 bedroom · 1 bed · 1 bath,49234261,綠色莊園,,中正區,25.04156,121.5183,Private room,7429,2,1,2017-01-01,0.01,3,0,0,
16481066,Rental unit in Da’an District · ★4.86 · 3 bedrooms · 3 beds · 2 baths,30591050,H&K,,大安區,25.04267,121.54638,Entire home/apt,5986,10,77,2023-04-19,0.97,8,187,10,
16485044,Rental unit in Taipei City · ★4.65 · 1 bedroom · 3 beds · 1 bath,12812606,Emma,,萬華區,25.04119,121.50423,Entire home/apt,1590,2,136,2023-06-20,1.72,17,176,19,
16507492,Home in Zhongzheng District · ★5.0 · 1 bedroom · 12 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,4,2018-12-11,0.05,24,364,0,
16509762,Hostel in Zhongzheng District · ★2.67 · 1 bedroom · 3 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,3,2022-12-25,0.43,24,363,3,
16509835,Home in Zhongzheng District · ★4.56 · 1 bedroom · 12 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,9,2022-12-18,0.13,24,364,1,
16509836,Hostel in Zhongzheng District · 1 bedroom · 4 beds · 3 shared baths,84363972,Choice,,中正區,25.046127319335938,121.51199340820312,Shared room,728,1,1,2023-05-21,0.71,24,364,1,
